pair_name,pair_a,pair_b,region_rank,region_id_raw,size_voxels,tfce_sum,tfce_max,tfce_threshold_used,mean_threshold_used,Layer,NoiseStd,Percent,idx_layer,idx_noise,idx_percent,tfce_value,score_value,mean_conjunction,std_conjunction,n_valid
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.5,0.5,35,4,5,26.430381873831916,1.494824649218488,0.011234177215189876,0.007514381299782043,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.5,0.6,35,4,6,64.20108254837504,2.263254233933655,0.026898734177215194,0.011883981268968525,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.5,0.7,35,4,7,70.11466335082976,2.8798837477895938,0.031962025316455686,0.011097373446840555,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.5,0.8,35,4,8,45.39934693046068,1.8920725840746908,0.01835443037974684,0.009699700984853067,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.5,0.9,35,4,9,14.251070909789155,1.1633144817808723,0.007436708860759496,0.006391690005349999,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.5,1.0,35,4,10,3.3699433780248573,0.6534188453287884,0.0028371890004364915,0.004341067910528154,29
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.6,0.4,35,5,4,12.277344164187326,1.0965961676756601,0.009810126582278481,0.008944979268805926,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.6,0.5,35,5,5,71.70763524958403,2.469393893934675,0.026898734177215188,0.010891848744497125,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.6,0.6,35,5,6,69.58731383912576,2.4012955718225326,0.03401898734177216,0.01416593044411541,40
Semantic_and_Neologism,Semantic,Neologism,1,3,1019,24499.23502241208,85.98563859464149,1.5190647045691692,0.002056962025316456,35.0,1.6,0.7,35,5,7,23.361438174333173,1.4196472703850151,0.01534810126582278,0.01081020753443234,40
