Layer,NoiseStd,Percent,NumSeeds,Phonemic_minus_Neologism_mean,Phonemic_minus_Neologism_t,Phonemic_minus_Neologism_tfce,Phonemic_minus_Neologism_n_valid,Semantic_minus_Neologism_mean,Semantic_minus_Neologism_t,Semantic_minus_Neologism_tfce,Semantic_minus_Neologism_n_valid
3.0,1.4,0.9,40,1.7347234759768072e-19,2.366839463414725e-17,6.585533757969012e-49,40,-0.017246835443037976,-2.6528774519743723,-272.66881062891935,40
3.0,1.4,1.0,40,-0.0026189436927106066,-0.5041431970048121,-1.5028177409449583,29,-0.011348756001745964,-1.6039912160366532,-63.36783805645468,29
3.0,1.5,0.0,40,0.0,0.0,0.0,10,0.0,0.0,0.0,10
3.0,1.5,0.1,40,0.0014240506329113924,1.650946861427701,69.6799946441159,40,0.0055379746835443056,5.438937703601068,2080.7885822110634,40
3.0,1.5,0.2,40,0.006170886075949367,1.978160994021058,116.8903535490088,40,0.009651898734177215,7.003089165317277,3563.9289436159884,40
3.0,1.5,0.3,40,0.019620253164556962,3.0480778178613197,396.269127466313,40,0.010601265822784811,6.285737366856129,3126.3125610879906,40
3.0,1.5,0.4,40,0.01803797468354431,4.10186001835079,898.9618943690599,40,0.0012658227848101264,0.8498365855987974,9.098566144136962,40
3.0,1.5,0.5,40,0.020569620253164556,3.9361977887855244,803.6009901831925,40,-0.003797468354430379,-1.2006158583931217,-27.086755206741003,40
3.0,1.5,0.6,40,0.02563291139240506,3.526185772522109,593.6710920197473,40,-0.0025316455696202536,-1.4822898159913096,-50.30780590380473,40
3.0,1.5,0.7,40,-0.003639240506329114,-1.1084646783654628,-15.044305807060072,40,-0.01329113924050633,-2.7934815231112053,-270.21567067899576,40
3.0,1.5,0.8,40,-0.050949367088607575,-1.9145285010952682,-72.46444301659236,40,-0.07009493670886077,-2.4729296058439196,-222.54625250024722,40
3.0,1.5,0.9,40,-0.024683544303797468,-1.2019675046634921,-19.032135864509986,40,-0.04256329113924051,-1.9231413929422547,-107.47787368798362,40
3.0,1.5,1.0,40,-0.010475774770842427,-1.0958120778194678,-14.549607537149289,29,-0.017677869925796598,-1.7323903255193245,-79.33395491318966,29
3.0,1.6,0.0,40,0.0,0.0,0.0,10,0.0,0.0,0.0,10
3.0,1.6,0.1,40,0.002056962025316456,1.7035978711941162,76.24891101393226,40,0.006803797468354432,6.49195878995316,2965.2672891555508,40
3.0,1.6,0.2,40,0.011867088607594932,1.8262622351199476,93.04238275812357,40,0.0068037974683544345,1.7236811171053232,72.60803199065253,40
3.0,1.6,0.3,40,0.015506329113924055,1.4022913272287498,43.61608011501384,40,-0.004430379746835444,-0.4298818156178483,-1.3257036413527639,40
3.0,1.6,0.4,40,0.009810126582278481,1.4203089704186342,45.25440370664891,40,-0.009968354430379746,-1.4948483085894426,-51.563444823107986,40
3.0,1.6,0.5,40,0.014398734177215189,2.2957144143106363,178.40827325936252,40,-0.007120253164556961,-1.8703846851468535,-99.14799499203762,40
3.0,1.6,0.6,40,0.0125,2.291354923114171,177.45306874878537,40,-0.003164556962025317,-1.4327007988227576,-45.53753522273171,40
3.0,1.6,0.7,40,-0.0044303797468354415,-0.38667663104197986,-0.6907774090457152,40,-0.02389240506329115,-2.050574851076108,-129.41255050235657,40
3.0,1.6,0.8,40,-0.05901898734177215,-2.0158719038446042,-83.7623319170486,40,-0.07721518987341773,-2.502158350413505,-230.2311933319189,40
3.0,1.6,0.9,40,-0.03227848101265822,-2.3690560757975567,-131.41844474472796,40,-0.04731012658227848,-2.982366499103409,-382.75397515094176,40
3.0,1.6,1.0,40,-0.011348756001745963,-0.6792392531706507,-3.587301137892989,29,-0.0257529463116543,-1.5425636789962376,-56.52858078128781,29
3.0,1.7,0.0,40,0.0,0.0,0.0,10,0.0,0.0,0.0,10
3.0,1.7,0.1,40,0.0012658227848101266,1.5374122295716155,56.81479491705839,40,0.006962025316455697,7.28165310284089,3002.848738660755,40
3.0,1.7,0.2,40,0.00680379746835443,1.39320654165592,42.80846263246096,40,0.0031645569620253194,0.4325969430811414,1.2756968758988216,40
3.0,1.7,0.3,40,0.01977848101265823,3.4739065239699407,569.6462010624575,40,-0.003797468354430379,-1.0710083209431243,-19.375588419542808,40
3.0,1.7,0.4,40,0.014715189873417722,2.195928970677229,157.3082815361594,40,-0.008386075949367088,-2.545209457638703,-241.85806225792535,40
3.0,1.7,0.5,40,0.009651898734177216,1.545965626038487,57.7242948163399,40,-0.0120253164556962,-2.6341765602960656,-267.1565009062103,40
3.0,1.7,0.6,40,-0.01170886075949367,-1.1698777631325932,-17.594394082296464,40,-0.026898734177215188,-2.09704100098513,-138.05511201425216,40
3.0,1.7,0.7,40,-0.015348101265822778,-0.9973940687152042,-11.050688030655776,40,-0.028481012658227854,-1.7365091181810064,-79.88261169701407,40
3.0,1.7,0.8,40,-0.06724683544303797,-2.390137936929901,-134.69179173486975,40,-0.08607594936708862,-2.8987021426013055,-352.4509762525883,40
3.0,1.7,0.9,40,-0.019778481012658226,-2.0440035969798993,-87.06853228753435,40,-0.03734177215189873,-3.435262105019178,-575.7507766364143,40
3.0,1.7,1.0,40,-0.02313400261894369,-1.5042217981469534,-36.396760424667335,29,-0.037974683544303806,-1.866364767451929,-98.5317936886254,29
3.0,1.8,0.0,40,0.0,0.0,0.0,10,0.0,0.0,0.0,10
3.0,1.8,0.1,40,0.003006329113924051,2.708622096817187,284.5528892228269,40,0.006645569620253167,5.870854611360726,2582.5880520417995,40
3.0,1.8,0.2,40,0.02468354430379747,3.547334326375256,603.5727426793131,40,0.006962025316455696,5.207752841213994,1839.2669774033357,40
3.0,1.8,0.3,40,0.019936708860759496,1.9763112257212712,116.58011541558375,40,-0.010601265822784811,-1.56773475223739,-59.26825010584846,40
3.0,1.8,0.4,40,0.0006329113924050646,0.06453593418021172,0.006347181010176305,40,-0.020886075949367085,-1.9834205356199508,-117.54440159412528,40
3.0,1.8,0.5,40,0.0015822784810126584,0.13576724242504495,0.04489050894918787,40,-0.022151898734177215,-1.8352096229694566,-93.82499259450672,40
3.0,1.8,0.6,40,-0.038291139240506325,-2.2265426677231277,-110.60193958464701,40,-0.05490506329113924,-2.6186054819449005,-262.6181829958745,40
3.0,1.8,0.7,40,-0.01993670886075949,-0.8778814125946426,-7.593085921723687,40,-0.042721518987341785,-1.8492972724148529,-95.93584940790836,40
3.0,1.8,0.8,40,-0.03765822784810126,-1.9433349466639984,-75.58252598024626,40,-0.060601265822784814,-2.7695605357588846,-308.9196212389701,40
3.0,1.8,0.9,40,-0.013924050632911394,-1.8668767905931924,-67.48469404086349,40,-0.028006329113924054,-3.010752961537154,-393.3777974770465,40
3.0,1.8,1.0,40,0.002618943692710607,0.49959746084200846,0.04495481810746005,29,-0.012439982540375384,-2.303953990671433,-181.30419801117714,29
3.0,1.9,0.0,40,0.0,0.0,0.0,10,0.0,0.0,0.0,10
3.0,1.9,0.1,40,0.0012658227848101266,2.7255405754769866,289.58271909064285,40,0.007753164556962028,5.663844691607238,2333.715597088762,40
3.0,1.9,0.2,40,0.02009493670886076,4.795671424018902,1291.2202462340574,40,0.0015822784810126586,1.3759374562439772,37.22347631311765,40
3.0,1.9,0.3,40,0.02104430379746835,1.9134088044693949,106.28537969465424,40,-0.008386075949367088,-1.107034805085385,-21.351534074488352,40
3.0,1.9,0.4,40,-0.011708860759493669,-1.408539756045615,-30.114490485216418,40,-0.026582278481012654,-2.6733675073234036,-278.7878437400829,40
3.0,1.9,0.5,40,-0.018829113924050633,-2.200658049634075,-107.04553584058812,40,-0.0393987341772152,-3.6239512503191444,-671.5084433878885,40
3.0,1.9,0.6,40,-0.016930379746835443,-1.5769654088636285,-41.683344083198996,40,-0.035917721518987346,-2.560895231623084,-246.20425203735707,40
3.0,1.9,0.7,40,-0.05174050632911392,-2.166401143220898,-102.4548855621366,40,-0.08085443037974684,-3.150563235637597,-448.5027070559208,40
3.0,1.9,0.8,40,-0.01281645569620253,-1.0488500440086355,-12.802035019685793,40,-0.03655063291139242,-2.4948117141280437,-228.2830121663253,40
3.0,1.9,0.9,40,-0.037341772151898725,-2.1599578828308856,-101.60798928339236,40,-0.06329113924050633,-3.419671464269372,-568.2547404416118,40
3.0,1.9,1.0,40,0.001964207769532954,0.1915172311404942,0.0035092439950596913,29,-0.017023134002618942,-1.5383516810675173,-56.0790200802773,29
3.0,2.0,0.0,40,0.0,0.0,0.0,10,0.0,0.0,0.0,10
3.0,2.0,0.1,40,0.005063291139240506,3.2521179539556493,474.5046438284703,40,0.010917721518987343,5.526692767786018,2177.219346857454,40
3.0,2.0,0.2,40,0.021360759493670882,3.6261697961651866,641.2922297409837,40,-0.0012658227848101268,-0.8130294884889125,-8.607152830251431,40
3.0,2.0,0.3,40,0.012816455696202534,1.1916291927756306,27.306304087580546,40,-0.016139240506329113,-1.9737417549484935,-115.89221961745929,40
3.0,2.0,0.4,40,-0.02373417721518987,-1.68489972744853,-50.37988797482458,40,-0.03844936708860759,-2.4513665796181403,-216.97773112740057,40
3.0,2.0,0.5,40,-0.034810126582278486,-1.9209836782619705,-73.154366716412,40,-0.05886075949367091,-3.043888709180731,-406.00739332467356,40
3.0,2.0,0.6,40,-0.03512658227848101,-1.6561111106648736,-47.95796242847356,40,-0.053006329113924056,-2.2490807671647315,-169.0565790482677,40
3.0,2.0,0.7,40,-0.07088607594936709,-3.1932896124959655,-286.332195427341,40,-0.09382911392405065,-3.972915661499197,-873.7469355382407,40
3.0,2.0,0.8,40,-0.019778481012658226,-1.9568586767714928,-77.06951732243883,40,-0.04477848101265823,-3.6893922820835554,-706.8929309015606,40
3.0,2.0,0.9,40,-0.0485759493670886,-3.2324239559043035,-295.6519522036439,40,-0.07310126582278482,-4.511656086191506,-1254.9523641424303,40
3.0,2.0,1.0,40,-0.01527717154081187,-1.2636002521542185,-22.002184594056782,29,-0.032518550851156694,-2.1616266941406765,-150.70848296239245,29
4.0,1.1,0.0,40,,0.0,0.0,0,,0.0,0.0,0
4.0,1.1,0.1,40,0.0,0.0,0.0,40,0.002215189873417722,4.582575694955842,1274.4176114796799,40
4.0,1.1,0.2,40,0.0,0.0,0.0,40,0.0037974683544303805,5.099019513592787,1731.817248137209,40
4.0,1.1,0.3,40,0.0004746835443037975,1.3556165885229257,39.56179492021998,40,0.003639240506329115,6.119054764910262,2901.000892291566,40
4.0,1.1,0.4,40,0.000949367088607595,2.6234238965856185,260.06879995188456,40,0.005063291139240509,6.9957970575616555,3666.2224178700553,40
4.0,1.1,0.5,40,0.005063291139240507,3.3232887006112826,503.8935170860268,40,0.008544303797468355,9.561276401760813,4619.476677638835,40
4.0,1.1,0.6,40,0.004746835443037976,4.049922117631216,868.3771351582518,40,0.009810126582278481,10.514633713253819,4715.772415099867,40
4.0,1.1,0.7,40,0.015348101265822787,4.45716625282923,1125.18242866969,40,0.008069620253164558,5.431082397151837,2072.2853979564757,40
4.0,1.1,0.8,40,0.01661392405063291,3.8232894306306773,741.9150903445413,40,0.005379746835443039,3.682821865812527,674.7485928021093,40
4.0,1.1,0.9,40,0.010284810126582281,2.3169242830197234,183.10861041677933,40,-0.0007911392405063296,-0.19821894854315908,-0.14264668726649607,40
4.0,1.1,1.0,40,0.009493670886075951,2.986301298293818,310.42600810804964,30,0.0018987341772151898,1.5108933892962937,1.1829279917385025,30
4.0,1.2,0.0,40,0.0,0.0,0.0,10,0.0,0.0,0.0,10
4.0,1.2,0.1,40,0.0,0.0,0.0,40,0.002531645569620254,4.638668060910414,1320.00748622627,40
4.0,1.2,0.2,40,0.0,0.0,0.0,40,0.0041139240506329125,5.34157912348657,1976.8972648766644,40
4.0,1.2,0.3,40,0.000949367088607595,1.7782469350914571,86.24219619933199,40,0.005063291139240509,7.366197768538221,3914.540278150339,40
4.0,1.2,0.4,40,0.004272151898734177,2.2312076360843944,164.58570499731294,40,0.007753164556962023,8.181247407907447,4486.047595658899,40
4.0,1.2,0.5,40,0.009810126582278481,3.768550177899952,713.064755904935,40,0.011075949367088608,7.148164567530046,3767.293345444457,40
4.0,1.2,0.6,40,0.013607594936708859,4.926624170286117,1470.850604643511,40,0.007120253164556963,3.891505610381153,792.3668629801699,40
4.0,1.2,0.7,40,0.019620253164556962,5.371423833154581,1608.783784939266,40,0.0026898734177215194,2.4810587757700917,212.44717499756825,40
4.0,1.2,0.8,40,0.019462025316455696,3.8820934476658744,773.7698044643533,40,0.0012658227848101268,1.1126972805283741,19.97315466437944,40
4.0,1.2,0.9,40,0.01613924050632911,4.279438574351161,928.7203279413425,40,-0.000632911392405063,-0.32510161013223066,-0.5878966816228246,40
4.0,1.2,1.0,40,0.02257383966244725,2.788455728827537,308.77060647496444,30,-0.0021097046413502112,-1.2041594578792298,-27.320473592245055,30
4.0,1.3,0.0,40,0.0,0.0,0.0,10,0.0,0.0,0.0,10
4.0,1.3,0.1,40,0.0,0.0,0.0,40,0.0031645569620253173,5.2779866291174775,1910.7435983619607,40
4.0,1.3,0.2,40,0.00031645569620253165,1.0000000000000004,16.528236616115773,40,0.005537974683544306,7.000000000000005,3668.970055928628,40
4.0,1.3,0.3,40,0.0025316455696202536,2.5764894473566975,247.1687219316448,40,0.005221518987341775,7.327536689210916,3888.077716585308,40
4.0,1.3,0.4,40,0.012974683544303797,3.4403329715372095,554.552289164324,40,0.010759493670886076,8.639582403447534,4799.9643493725,40
4.0,1.3,0.5,40,0.011867088607594934,2.539559130285485,237.27445105642096,40,0.004113924050632912,1.0368358324573972,16.22123204297763,40
4.0,1.3,0.6,40,0.012025316455696202,3.8929430232320796,779.7252741881231,40,0.0007911392405063292,0.5082107296145608,2.0097789123848653,40
4.0,1.3,0.7,40,0.016455696202531643,3.855039601216148,758.9917625423925,40,0.0014240506329113926,1.1380698361829649,21.31554476309125,40
4.0,1.3,0.8,40,0.01756329113924051,3.68018454422406,667.9566242278499,40,-0.0025316455696202536,-1.4955130022119325,-51.63026037854091,40
4.0,1.3,0.9,40,0.016139240506329117,4.550391462470773,934.019418143501,40,-0.002848101265822785,-1.177342035865709,-25.568159906118215,40
4.0,1.3,1.0,40,0.0004219409282700435,0.05014285124992579,0.0035545405786151603,30,-0.025105485232067508,-3.1598894228482703,-452.3455729008391,30
4.0,1.4,0.0,40,0.0,0.0,0.0,10,0.0,0.0,0.0,10
4.0,1.4,0.1,40,0.0,0.0,0.0,40,0.0034810126582278493,5.13450372398542,1766.3990632988719,40
4.0,1.4,0.2,40,0.0017405063291139242,2.317024100563879,183.13086720700645,40,0.006803797468354432,6.818594442704544,3551.435159493042,40
4.0,1.4,0.3,40,0.00379746835443038,2.725540575476988,289.58271909064325,40,0.007911392405063293,5.608173758294747,2269.5001838956455,40
4.0,1.4,0.4,40,0.015664556962025324,4.962901223675894,1499.5531961226711,40,0.007911392405063292,5.468818470211158,2113.3214982608065,40
4.0,1.4,0.5,40,0.02325949367088607,4.097667488074211,896.4732907095424,40,0.001740506329113924,1.9208334782008887,99.86769935080665,40
4.0,1.4,0.6,40,0.010759493670886076,4.145045529185945,924.7763927559853,40,2.168404344971009e-20,4.2791711309237e-17,2.512194690687202e-48,40
4.0,1.4,0.7,40,0.015348101265822783,3.391047169018753,532.834385781984,40,-0.006645569620253165,-1.9254817735719638,-107.85619114119632,40
4.0,1.4,0.8,40,0.009968354430379744,1.7308100953457708,79.79808129480612,40,-0.011550632911392406,-3.1376230063353536,-443.20054290442266,40
4.0,1.4,0.9,40,-0.011708860759493673,-1.2183098959336318,-19.793749668240174,40,-0.03148734177215191,-2.8677331868492417,-341.66871154556037,40
4.0,1.4,1.0,40,-0.03426451331296376,-1.8839924640452153,-69.24896467393471,29,-0.06525534701003927,-3.6390425555871975,-679.5571049421803,29
4.0,1.5,0.0,40,0.0,0.0,0.0,10,0.0,0.0,0.0,10
4.0,1.5,0.1,40,0.00015822784810126583,1.0000000000000004,16.528236616115773,40,0.003639240506329115,5.107071025813666,1739.620789403582,40
4.0,1.5,0.2,40,0.0025316455696202536,2.3395906074624055,188.22013955613596,40,0.006962025316455697,6.736096792653741,3499.2259067779696,40
4.0,1.5,0.3,40,0.011392405063291136,3.787187912092334,722.8009790857817,40,0.009810126582278483,6.1873210501253135,2992.2379602768474,40
4.0,1.5,0.4,40,0.01977848101265823,5.506787415427992,1575.106475460611,40,0.0030063291139240506,2.7086220968171864,274.7758951064102,40
4.0,1.5,0.5,40,0.020886075949367085,3.5081145327107053,585.3051109801318,40,-0.0033227848101265826,-1.3115151570609929,-35.10329753692971,40
4.0,1.5,0.6,40,0.01060126582278481,2.1432949169921476,146.84957841162304,40,-0.0066455696202531635,-1.9595712860001484,-113.49870063967188,40
4.0,1.5,0.7,40,-0.03259493670886075,-1.6133845581754804,-44.50364768022341,40,-0.05822784810126582,-2.6407321491566806,-269.07986660885894,40
4.0,1.5,0.8,40,-0.008860759493670886,-1.1466287463430105,-16.59813649041704,40,-0.027848101265822787,-3.507003209296781,-611.0115887110144,40
4.0,1.5,0.9,40,-0.05696202531645569,-2.9567239789033675,-234.12406826252428,40,-0.08686708860759498,-4.124807182819707,-972.409852086929,40
4.0,1.5,1.0,40,-0.03077258838934963,-2.1273651565322513,-97.3572981724678,29,-0.07398515931907462,-4.791891262680091,-1487.315239851157,29
4.0,1.6,0.0,40,0.0,0.0,0.0,10,0.0,0.0,0.0,10
4.0,1.6,0.1,40,0.00031645569620253165,1.0000000000000004,16.528236616115773,40,0.004272151898734179,6.152846764081134,2946.0259227781708,40
4.0,1.6,0.2,40,0.004746835443037976,3.660183952328832,658.0168394252755,40,0.007911392405063292,6.195629650943766,3003.4224867595085,40
4.0,1.6,0.3,40,0.01471518987341772,5.143315069745775,1563.1577604874146,40,0.0064873417721519,3.743170742387809,707.6070084789073,40
4.0,1.6,0.4,40,0.018196202531645573,5.1070710258136645,1562.2044248795235,40,0.000791139240506329,0.6575503825131856,4.356847245237915,40
4.0,1.6,0.5,40,0.02231012658227848,3.1288991634236822,426.2744348251746,40,-0.007436708860759493,-1.8611592611013024,-97.73582333444031,40
4.0,1.6,0.6,40,-0.019620253164556962,-1.6240980324568444,-45.35631812056357,40,-0.04367088607594937,-3.501556140363945,-608.291933797288,40
4.0,1.6,0.7,40,-0.05158227848101267,-2.1650785927956693,-102.28086472045212,40,-0.08623417721518986,-3.480284107224261,-597.7367283388932,40
4.0,1.6,0.8,40,-0.01819620253164557,-1.93878365126785,-75.08587242543157,40,-0.05142405063291139,-6.125815911988009,-2924.162894242813,40
4.0,1.6,0.9,40,-0.06471518987341773,-4.988917937506543,-838.8530514586092,40,-0.09952531645569623,-6.379625332315541,-3258.721557336598,40
4.0,1.6,1.0,40,-0.04561326931470974,-2.548658656732367,-159.55037346961512,29,-0.0855521606285465,-4.413917859313414,-1179.3884995768963,29
4.0,1.7,0.0,40,0.0,0.0,0.0,10,0.0,0.0,0.0,10
4.0,1.7,0.1,40,0.0007911392405063292,1.2200613174429442,29.222690474919826,40,0.004746835443037977,6.110681265776749,2889.9162890165376,40
4.0,1.7,0.2,40,0.012974683544303797,2.87364594860155,336.03469294147993,40,0.008860759493670888,7.162542385411678,3776.929478343918,40
4.0,1.7,0.3,40,0.027689873417721517,4.241974809270546,984.3680809405677,40,0.0020569620253164554,1.6201390857295934,60.27221942960739,40
4.0,1.7,0.4,40,0.01787974683544304,2.707950268149093,284.3546248754332,40,-0.006962025316455694,-1.5250495875398276,-54.671779557021615,40
4.0,1.7,0.5,40,-0.0007911392405063299,-0.09845942319760809,-0.018017133810303225,40,-0.03148734177215191,-3.5750475178319445,-645.7475576866407,40
4.0,1.7,0.6,40,-0.060126582278481014,-2.8966093367216152,-221.91823671511614,40,-0.09572784810126582,-4.286315706147284,-1084.8954334450582,40
4.0,1.7,0.7,40,-0.075,-3.252527739037979,-300.4874320659645,40,-0.11550632911392407,-4.507970191546666,-1252.0563441863644,40
4.0,1.7,0.8,40,-0.04145569620253165,-3.741917375811295,-434.5935542698604,40,-0.07626582278481016,-6.824282981841115,-3886.2933017093114,40
4.0,1.7,0.9,40,-0.05237341772151897,-5.5790241817927875,-855.3924183349463,40,-0.0893987341772152,-8.442872674342656,-4230.74200733315,40
4.0,1.7,1.0,40,-0.0392841553906591,-2.3943363021658564,-135.34756460948688,29,-0.07638585770405935,-4.36281961109905,-1140.9715512554287,29
4.0,1.8,0.0,40,0.0,0.0,0.0,10,0.0,0.0,0.0,10
4.0,1.8,0.1,40,0.0007911392405063292,2.360387377408329,192.9981498657686,40,0.004272151898734179,6.152846764081135,2946.025922778172,40
4.0,1.8,0.2,40,0.018670886075949376,2.8949443021413694,343.0738322290841,40,0.0037974683544303818,0.932678120166026,11.883719180316698,40
4.0,1.8,0.3,40,0.023892405063291135,3.6237145740314243,640.0991875308098,40,-0.002848101265822785,-0.756562159948725,-6.9689655204486884,40
4.0,1.8,0.4,40,0.0007911392405063292,0.09441549509633321,0.01643989901650776,40,-0.02674050632911392,-3.704679690580952,-715.314789677937,40
4.0,1.8,0.5,40,-0.018987341772151903,-1.8988277950824044,-70.80039491451512,40,-0.052215189873417736,-4.35764736800972,-1137.1332837856517,40
4.0,1.8,0.6,40,-0.06661392405063292,-4.058408698426104,-537.3641654141458,40,-0.11123417721518987,-6.788589035811852,-3381.3220524548997,40
4.0,1.8,0.7,40,-0.06977848101265825,-3.9529512129251194,-501.7117909452616,40,-0.10981012658227854,-5.477937784023408,-2157.911826850932,40
4.0,1.8,0.8,40,-0.0517405063291139,-5.3981325949160075,-1085.8820023042895,40,-0.08607594936708862,-7.326351225435712,-4653.323396544299,40
4.0,1.8,0.9,40,-0.04731012658227849,-4.050081314297433,-534.5076639501137,40,-0.0843354430379747,-6.997534759159789,-4144.236315833517,40
4.0,1.8,1.0,40,-0.02749890877346137,-2.2670263593274234,-116.29184005410075,29,-0.067656045395024,-4.847767236199556,-1536.4796589017299,29
4.0,1.9,0.0,40,0.0,0.0,0.0,10,0.0,0.0,0.0,10
4.0,1.9,0.1,40,0.0036392405063291147,2.251176716779358,168.78750468763997,40,0.0061708860759493705,7.705736718729655,3093.295267183133,40
4.0,1.9,0.2,40,0.021044303797468352,5.810842878923487,1356.1685805873597,40,2.38524477946811e-19,9.529221610169125e-17,1.7928716776510409e-47,40
4.0,1.9,0.3,40,0.016930379746835443,2.9407683313198167,358.49218723965134,40,-0.008227848101265822,-2.5102086023941244,-232.37560767722286,40
4.0,1.9,0.4,40,-0.031962025316455686,-3.516150092989308,-368.8919257074897,40,-0.0591772151898734,-5.616635870848485,-2311.1451843029245,40
4.0,1.9,0.5,40,-0.03749999999999999,-3.312582158230044,-315.2440841350525,40,-0.07768987341772153,-6.490343366083497,-3410.1702774442156,40
4.0,1.9,0.6,40,-0.09129746835443037,-4.693762428238855,-778.4100568509454,40,-0.13338607594936708,-6.458937492631383,-3366.8327572070516,40
4.0,1.9,0.7,40,-0.07009493670886076,-4.919956666939435,-873.8694246231012,40,-0.10886075949367088,-6.608870202563424,-3575.96279688957,40
4.0,1.9,0.8,40,-0.06455696202531647,-5.436024328325151,-1103.1190931916735,40,-0.10000000000000002,-7.684785373739887,-5231.81583327417,40
4.0,1.9,0.9,40,-0.04572784810126583,-3.6868154344825528,-418.02665666922013,40,-0.09082278481012658,-7.166334433937428,-4402.342252438757,40
4.0,1.9,1.0,40,-0.04954168485377564,-3.418991546076768,-342.62393927575727,29,-0.08904408555216063,-5.78181484547084,-2501.343603601811,29
4.0,2.0,0.0,40,0.0,0.0,0.0,10,0.0,0.0,0.0,10
4.0,2.0,0.1,40,0.002215189873417722,3.3429685305864365,475.4960090147052,40,0.006803797468354434,6.208173781364846,3020.3645958874736,40
4.0,2.0,0.2,40,0.014556962025316459,2.821801324880554,319.25085239821806,40,-0.007278481012658227,-1.463606899500759,-48.474714598657826,40
4.0,2.0,0.3,40,0.0033227848101265835,0.42380082439110717,1.347783251231248,40,-0.0254746835443038,-3.1968210106362602,-467.78261956800156,40
4.0,2.0,0.4,40,-0.052531645569620256,-4.021121115020769,-524.61969157674,40,-0.08386075949367092,-5.90385907863346,-2647.421435691292,40
4.0,2.0,0.5,40,-0.05474683544303799,-4.271563204265129,-613.2033861085821,40,-0.09335443037974682,-7.197537674556614,-4450.835185104948,40
4.0,2.0,0.6,40,-0.08212025316455696,-4.596022387633164,-738.4053475984033,40,-0.12389240506329116,-6.621008671629523,-3593.1227543783625,40
4.0,2.0,0.7,40,-0.07863924050632912,-5.602142684581032,-1110.2962978057244,40,-0.11629746835443038,-7.793735501690005,-5241.0549196721395,40
4.0,2.0,0.8,40,-0.05316455696202531,-5.992166075781734,-1123.4429953557021,40,-0.08971518987341771,-9.510102206983664,-5370.124713041609,40
4.0,2.0,0.9,40,-0.049999999999999996,-3.700554518858794,-422.12119549313684,40,-0.09272151898734181,-6.3840090896187895,-3264.6605752446744,40
4.0,2.0,1.0,40,-0.048886948930597994,-3.84330464584227,-424.1593182850995,29,-0.09428197293758184,-6.5919362227119755,-3273.4239015767726,29
5.0,1.1,0.0,40,,0.0,0.0,0,,0.0,0.0,0
5.0,1.1,0.1,40,0.0,0.0,0.0,40,0.0015822784810126584,3.6055512754639896,634.231587023963,40
5.0,1.1,0.2,40,0.00015822784810126583,1.0000000000000002,16.528236616115763,40,0.0023734177215189883,4.837354648979131,1489.1937103447256,40
5.0,1.1,0.3,40,0.00031645569620253165,1.0000000000000004,16.528236616115773,40,0.004272151898734178,5.152302251168403,1783.9128516495066,40
5.0,1.1,0.4,40,0.002531645569620253,2.289912111630399,177.1377181921004,40,0.006962025316455697,7.281653102840892,3856.8655182651346,40
5.0,1.1,0.5,40,0.0025316455696202536,2.9038650850947665,346.0421896701227,40,0.012025316455696204,7.4450744696253865,3968.7180503002924,40
5.0,1.1,0.6,40,0.005696202531645572,3.0986809626366343,414.89813303990456,40,0.012658227848101264,8.147575021035658,4462.124174754157,40
5.0,1.1,0.7,40,0.011392405063291141,3.9231347927015245,796.3539516324934,40,0.00949367088607595,3.74699879903904,709.7092600917116,40
5.0,1.1,0.8,40,0.0194620253164557,4.5301328434170625,1175.578870405543,40,0.01550632911392405,7.903647581764456,857.1732807780566,40
5.0,1.1,0.9,40,0.004746835443037974,0.3080763506051284,0.5467517667012504,40,-0.010917721518987343,-0.7135135089662409,-1.4719763606797196,40
5.0,1.1,1.0,40,0.017932489451476793,1.9032025545632507,104.67416312979185,30,-0.0018987341772151898,-0.2320352032701615,-0.21874645507351084,30
5.0,1.2,0.0,40,0.0,0.0,0.0,10,0.0,0.0,0.0,10
5.0,1.2,0.1,40,0.0,0.0,0.0,40,0.0020569620253164562,3.9105425950206723,803.698131138125,40
5.0,1.2,0.2,40,0.00015822784810126583,1.0000000000000002,16.528236616115763,40,0.0031645569620253173,4.654746681256313,1333.2218918935905,40
5.0,1.2,0.3,40,0.0011075949367088608,1.3614478514369706,40.052355811475195,40,0.0063291139240506345,6.982120021884472,3657.2578226258634,40
5.0,1.2,0.4,40,0.004430379746835444,2.876234912646615,336.88377374375045,40,0.011234177215189874,10.01782484880716,5711.454058408423,40
5.0,1.2,0.5,40,0.008069620253164557,4.139789985638169,921.6163594189649,40,0.01471518987341772,8.497874606769033,4705.534911879488,40
5.0,1.2,0.6,40,0.012816455696202527,3.3355145985722467,509.046437507473,40,0.011867088607594936,7.113756836734012,3744.2549785978026,40
5.0,1.2,0.7,40,0.02658227848101266,5.392302205637504,1611.4247107392064,40,0.008860759493670886,6.0476576192296,2807.083576396272,40
5.0,1.2,0.8,40,0.027215189873417728,5.879543489039048,1626.9426977309722,40,0.005537974683544305,2.981337299438501,363.6296826555845,40
5.0,1.2,0.9,40,0.024208860759493668,4.146020976330368,925.3632531165163,40,-0.0009493670886075951,-0.43546208620857185,-1.3747184893553965,40
